room_id,hotel_id,room_type,availability,price_per_night
4214,28,Suite,No,428.94
4215,28,Single,No,165.55
4216,28,Single,Yes,197.55
4217,28,Double,Yes,323.83
4218,28,Double,Yes,188.16
4219,28,Suite,Yes,203.56
4220,28,Suite,Yes,334.37
4221,28,Double,No,155.12
4222,28,Single,No,378.21
4223,28,Single,No,478.15
4224,28,Single,Yes,314.26
4225,28,Double,Yes,51.13
4226,28,Suite,No,231.71
4227,28,Single,No,374.89
4228,28,Single,No,105.36
4229,28,Suite,Yes,449.72
4230,28,Double,No,100.34
4231,28,Suite,Yes,240.62
4232,28,Double,Yes,452.63
4233,28,Double,No,267.57
4234,28,Single,No,256.22
4235,28,Suite,Yes,417.51
4236,28,Single,No,462.26
4237,28,Double,No,419.12
4238,28,Single,No,487.71
4239,28,Double,Yes,369.75
4240,28,Suite,Yes,220.54
4241,28,Single,No,218.55
4242,28,Single,Yes,198.04
4243,28,Suite,No,418.64
4244,28,Double,Yes,54.32
4245,28,Single,No,262.80
4246,28,Single,No,402.62
4247,28,Double,Yes,364.90
4248,28,Suite,Yes,474.18
4249,28,Single,No,72.04
4250,28,Suite,Yes,248.64
4251,28,Double,No,328.76
4252,28,Suite,No,67.11
4253,28,Single,Yes,346.77
4254,28,Double,Yes,447.14
4255,28,Suite,Yes,255.74
4256,28,Suite,No,195.77
4257,28,Single,Yes,100.03
4258,28,Double,Yes,326.88
4259,28,Double,Yes,356.33
4260,28,Single,Yes,422.26
4261,28,Suite,No,347.18
4262,28,Single,No,382.52
4263,28,Double,No,111.03
4264,28,Single,No,486.37
4265,28,Suite,Yes,59.16
4266,28,Single,Yes,321.71
4267,28,Suite,Yes,305.84
4268,28,Suite,Yes,378.96
4269,28,Suite,Yes,256.47
4270,28,Single,No,189.41
4271,28,Double,Yes,442.98
4272,28,Double,No,334.12
4273,28,Double,No,89.58
4274,28,Suite,Yes,71.59
4275,28,Double,No,449.98
4276,28,Double,Yes,452.29
4277,28,Double,No,280.01
4278,28,Suite,No,495.80
4279,28,Double,No,398.48
4280,28,Single,Yes,437.31
4281,28,Double,Yes,84.68
4282,28,Double,Yes,369.74
4283,28,Double,No,180.86
4284,28,Single,No,87.73
4285,28,Single,Yes,395.26
4286,28,Double,Yes,335.93
4287,28,Single,Yes,492.70
4288,28,Suite,Yes,452.74
4289,28,Double,No,73.50
4290,28,Single,Yes,456.34
4291,28,Single,Yes,185.50
4292,28,Double,Yes,363.55
4293,28,Double,No,104.15
4294,28,Single,Yes,215.30
4295,28,Suite,Yes,153.95
4296,28,Suite,No,415.13
4297,28,Double,No,162.56
4298,28,Single,No,292.23
4299,29,Suite,No,285.63
4300,29,Single,Yes,91.60
4301,29,Single,Yes,344.32
4302,29,Double,No,489.79
4303,29,Suite,No,214.07
4304,29,Double,Yes,302.96
4305,29,Suite,No,298.30
4306,29,Single,No,352.83
4307,29,Single,Yes,372.19
4308,29,Double,Yes,281.50
4309,29,Double,Yes,94.68
4310,29,Double,Yes,161.76
4311,29,Double,No,86.37
4312,29,Suite,Yes,376.07
4313,29,Single,Yes,215.83
4314,29,Single,Yes,260.45
4315,29,Suite,Yes,151.51
4316,29,Single,No,234.02
4317,29,Suite,No,213.71
4318,29,Single,Yes,207.56
4319,29,Single,No,213.52
4320,29,Double,No,486.00
4321,29,Suite,No,94.03
4322,29,Single,No,161.77
4323,29,Double,Yes,132.76
4324,29,Single,Yes,274.50
4325,29,Suite,Yes,88.42
4326,29,Suite,No,417.32
4327,29,Suite,No,448.80
4328,29,Single,Yes,135.54
4329,29,Single,No,372.06
4330,29,Suite,No,377.50
4331,29,Single,Yes,334.46
4332,29,Double,No,305.97
4333,29,Single,Yes,489.13
4334,29,Single,No,443.89
4335,29,Suite,Yes,242.25
4336,29,Suite,No,286.23
4337,29,Double,Yes,325.80
4338,29,Suite,Yes,202.12
4339,29,Suite,No,229.64
4340,29,Suite,No,196.54
4341,29,Suite,Yes,196.96
4342,29,Single,No,69.20
4343,29,Suite,No,434.33
4344,29,Suite,Yes,107.84
4345,29,Single,Yes,426.98
4346,29,Double,Yes,196.77
4347,29,Suite,No,431.80
4348,29,Suite,No,208.31
4349,29,Single,No,193.68
4350,29,Single,No,335.11
4351,29,Single,Yes,362.86
4352,29,Suite,No,459.65
4353,29,Double,Yes,374.20
4354,29,Single,Yes,211.28
4355,29,Single,No,356.36
4356,29,Suite,Yes,397.45
4357,29,Double,Yes,280.88
4358,29,Suite,Yes,138.95
4359,30,Suite,Yes,57.04
4360,30,Single,No,220.38
4361,30,Double,No,90.80
4362,30,Single,No,173.21
4363,30,Double,No,123.70
4364,30,Single,Yes,417.16
4365,30,Single,No,85.21
4366,30,Suite,Yes,312.67
4367,30,Suite,Yes,130.09
4368,30,Double,Yes,142.43
4369,30,Double,No,334.40
4370,30,Suite,No,136.01
4371,30,Suite,Yes,96.27
4372,30,Suite,Yes,428.20
4373,30,Double,No,209.67
4374,30,Single,No,448.36
4375,30,Single,Yes,497.07
4376,30,Double,No,404.72
4377,30,Single,No,149.34
4378,30,Suite,Yes,387.92
4379,30,Double,No,443.96
4380,30,Double,Yes,111.10
4381,30,Suite,No,315.56
4382,30,Single,No,278.19
4383,30,Suite,Yes,443.30
4384,30,Single,Yes,232.24
4385,30,Double,Yes,128.07
4386,30,Suite,Yes,300.61
4387,30,Suite,Yes,435.18
4388,30,Double,Yes,240.53
4389,30,Double,Yes,205.04
4390,30,Double,Yes,65.43
4391,30,Double,Yes,422.46
4392,30,Suite,No,227.69
4393,30,Double,No,291.32
4394,30,Single,No,344.55
4395,30,Suite,No,144.85
4396,30,Double,Yes,497.23
4397,30,Single,Yes,287.01
4398,30,Suite,Yes,108.86
4399,30,Suite,Yes,308.41
4400,30,Suite,No,387.46
4401,30,Single,No,424.49
4402,30,Double,Yes,153.23
4403,30,Suite,No,236.40
4404,30,Single,Yes,389.83
4405,30,Double,No,306.93
4406,30,Suite,No,354.90
4407,30,Single,No,483.50
4408,30,Single,Yes,233.97
4409,30,Suite,No,263.36
4410,30,Single,Yes,71.62
4411,30,Single,Yes,361.89
4412,30,Single,No,212.41
4413,30,Suite,Yes,247.66
4414,30,Double,Yes,435.75
4415,30,Double,Yes,453.34
4416,30,Suite,Yes,496.49
4417,30,Suite,No,308.08
4418,30,Suite,No,274.68
4419,30,Double,Yes,450.00
4420,30,Single,Yes,435.83
4421,30,Double,No,74.42
4422,30,Suite,No,396.11
4423,30,Double,Yes,349.68
4424,30,Double,No,250.92
4425,30,Double,Yes,497.02
4426,30,Double,Yes,67.83
4427,30,Single,No,204.06
4428,30,Suite,No,200.44
4429,30,Single,No,327.84
4430,30,Single,No,375.45
4431,30,Double,Yes,340.90
4432,30,Single,No,90.43
4433,30,Single,No,189.61
4434,30,Double,No,229.47
4435,30,Suite,Yes,240.48
4436,30,Single,Yes,305.68
4437,30,Suite,Yes,274.89
4438,30,Single,Yes,472.60
4439,30,Single,Yes,418.86
4440,30,Suite,Yes,302.58
4441,30,Single,No,88.36
4442,30,Single,No,173.78
4443,30,Suite,Yes,138.51
4444,30,Single,No,94.23
4445,30,Suite,Yes,234.06
4446,30,Double,Yes,243.52
4447,30,Suite,No,416.46
4448,30,Suite,No,431.32
4449,30,Suite,Yes,456.19
4450,30,Single,No,236.67
4451,30,Single,Yes,478.98
4452,30,Single,Yes,315.57
4453,30,Single,No,285.62
4454,30,Single,Yes,139.01
4455,30,Single,Yes,105.06
4456,30,Suite,Yes,356.80
4457,30,Suite,No,99.69
4458,30,Double,No,469.54
4459,30,Single,No,374.09
4460,30,Suite,No,106.15
4461,30,Suite,Yes,478.01
4462,30,Double,No,166.52
4463,30,Double,Yes,305.66
4464,30,Single,Yes,64.82
4465,30,Double,Yes,117.81
4466,30,Double,Yes,257.89
4467,30,Double,No,91.83
4468,30,Suite,Yes,215.67
4469,30,Suite,Yes,148.42
4470,30,Double,No,210.30
4471,30,Double,Yes,187.61
4472,30,Single,No,360.84
4473,30,Suite,No,61.57
4474,30,Double,Yes,81.98
4475,30,Suite,Yes,218.04
4476,30,Suite,No,93.12
4477,30,Single,No,380.42
4478,30,Single,No,172.69
4479,30,Double,No,366.28
4480,30,Single,Yes,237.74
4481,30,Single,No,400.48
4482,30,Suite,Yes,395.72
4483,30,Suite,No,387.34
4484,30,Double,Yes,287.88
4485,30,Suite,No,331.70
4486,30,Double,Yes,301.95
4487,30,Suite,Yes,251.18
4488,30,Double,No,412.37
4489,30,Single,Yes,112.90
4490,30,Double,No,352.03
4491,30,Suite,Yes,115.50
4492,30,Double,No,64.27
4493,30,Suite,Yes,203.84
4494,30,Single,Yes,243.48
4495,30,Single,Yes,457.94
4496,30,Single,Yes,478.81
4497,30,Single,No,460.65
4498,30,Single,No,248.25
4499,30,Suite,Yes,134.74
4500,30,Single,Yes,461.39
4501,30,Double,No,58.29
4502,30,Single,Yes,103.64
4503,30,Single,Yes,415.14
4504,30,Double,Yes,109.63
4505,30,Suite,Yes,90.85
4506,30,Double,Yes,444.31
4507,30,Suite,Yes,203.84
4508,30,Suite,Yes,371.26
4509,30,Single,Yes,253.52
4510,30,Double,Yes,131.00
4511,30,Suite,No,180.95
4512,30,Suite,No,461.45
4513,30,Double,No,352.67
4514,30,Double,Yes,76.96
4515,30,Single,No,208.87
4516,30,Suite,No,156.02
4517,30,Suite,No,280.59
4518,30,Suite,No,412.50
4519,30,Suite,Yes,391.00
4520,30,Double,No,167.69
4521,30,Double,Yes,431.45
4522,30,Suite,Yes,294.74
4523,30,Suite,Yes,96.70
4524,30,Double,Yes,53.78
4525,30,Double,Yes,299.41
4526,30,Suite,No,285.73
4527,30,Single,Yes,188.37
4528,30,Double,Yes,313.35
4529,30,Single,No,51.91
4530,30,Double,Yes,188.21
4531,30,Suite,No,351.35
4532,30,Double,No,273.98
4533,30,Suite,Yes,222.36
4534,30,Double,No,476.48
4535,30,Suite,No,77.60
4536,30,Suite,Yes,427.12
4537,30,Suite,Yes,72.90
4538,30,Double,No,479.73
4539,30,Single,No,407.54
4540,30,Suite,Yes,259.42
4541,30,Single,Yes,319.54
4542,30,Double,Yes,146.62
4543,30,Double,Yes,306.12
4544,30,Single,Yes,156.30
4545,30,Double,No,185.81
4546,30,Single,Yes,230.16
4547,30,Single,Yes,282.26
4548,30,Suite,No,318.89
4549,30,Suite,No,66.39
4550,30,Single,Yes,53.28
4551,30,Single,Yes,441.30
4552,30,Suite,No,455.96
4553,30,Single,No,448.47
4554,30,Suite,Yes,480.68
4555,30,Single,Yes,265.77
4556,30,Double,Yes,433.20
4557,30,Suite,No,247.37
4558,30,Suite,Yes,296.58
4559,30,Double,No,363.50
4560,30,Suite,No,298.95
4561,30,Single,Yes,83.31
4562,30,Single,No,238.03
4563,30,Suite,Yes,475.90
4564,30,Single,Yes,329.35
4565,30,Suite,Yes,238.02
4566,30,Double,Yes,412.63
4567,30,Suite,Yes,362.23
4568,30,Double,Yes,326.13
4569,30,Suite,No,421.37
4570,30,Single,No,325.59
4571,30,Double,Yes,395.46
4572,30,Double,No,273.45
4573,30,Suite,No,437.01
4574,30,Single,No,326.41
4575,30,Suite,Yes,361.55
4576,30,Double,No,389.15
4577,30,Single,Yes,466.01
4578,30,Double,No,249.07
4579,30,Suite,No,476.77
4580,30,Single,No,450.73
4581,30,Suite,Yes,164.56
4582,30,Suite,No,304.80
4583,30,Suite,No,254.02
4584,30,Single,No,466.39
4585,30,Double,Yes,302.21
4586,30,Double,Yes,287.67
4587,30,Single,Yes,223.55
4588,30,Single,Yes,462.85
4589,30,Double,Yes,74.55
4590,30,Single,No,294.57
4591,30,Suite,Yes,218.39
4592,30,Double,No,238.43
4593,30,Suite,No,291.34
4594,30,Double,No,489.60
4595,30,Double,Yes,333.02
4596,30,Single,Yes,485.64
4597,30,Single,No,245.31
4598,30,Double,Yes,208.72
4599,30,Double,No,193.40
4600,30,Single,No,55.15
4601,30,Suite,Yes,260.20
4602,30,Suite,Yes,310.52
4603,30,Suite,Yes,347.34
4604,30,Single,No,198.27
4605,30,Double,No,153.97
4606,30,Suite,No,297.15
4607,30,Double,No,216.93
4608,30,Suite,Yes,90.90
4609,30,Double,Yes,340.69
4610,30,Double,No,432.98
4611,30,Single,Yes,218.72
4612,30,Suite,Yes,298.91
4613,30,Suite,No,127.44
4614,30,Single,No,165.86
4615,30,Suite,No,184.31
4616,30,Single,No,312.89
4617,30,Double,No,478.85
4618,30,Double,No,198.21
4619,30,Single,No,302.11
4620,30,Single,No,108.82
4621,30,Single,Yes,285.18
4622,30,Suite,Yes,484.90
4623,30,Suite,Yes,54.53
4624,30,Double,No,87.80
4625,30,Suite,No,470.67
4626,30,Single,No,474.93
4627,30,Single,No,386.10
4628,30,Suite,No,182.43
4629,30,Single,No,90.79
4630,30,Double,No,144.08
4631,30,Double,Yes,217.88
4632,30,Suite,Yes,239.94
4633,30,Suite,No,498.37
4634,30,Double,No,283.03
4635,30,Double,Yes,215.42
4636,30,Single,No,444.77
4637,30,Suite,No,458.72
4638,30,Double,Yes,57.05
4639,30,Single,Yes,347.32
4640,30,Single,No,316.54
4641,30,Double,No,146.13
4642,30,Single,No,91.60
4643,30,Single,No,154.41
4644,30,Suite,Yes,445.22
4645,30,Single,No,204.19
4646,30,Suite,No,497.41
4647,30,Suite,No,348.10
4648,30,Single,No,393.26
4649,30,Single,Yes,485.34
4650,30,Double,No,456.18
4651,30,Suite,Yes,181.70
4652,30,Suite,Yes,387.77
4653,30,Single,No,110.73
4654,30,Single,Yes,350.37
4655,30,Suite,Yes,253.82
4656,30,Suite,No,161.99
4657,30,Double,Yes,442.81
4658,30,Suite,No,302.16
4659,30,Double,Yes,434.45
4660,30,Suite,Yes,190.17
4661,30,Double,Yes,72.09
4662,30,Suite,Yes,249.86
4663,30,Suite,No,306.18
4664,30,Suite,Yes,109.99
4665,30,Suite,No,245.34
4666,30,Double,No,304.93
4667,30,Single,No,183.93
4668,30,Single,No,92.75
4669,30,Double,Yes,239.50
4670,30,Double,Yes,242.44
4671,30,Single,No,60.91
4672,30,Suite,No,486.14
4673,30,Suite,Yes,55.73
4674,30,Double,No,377.45
4675,30,Double,Yes,195.79
4676,30,Single,No,165.82
4677,30,Single,No,106.14
4678,30,Suite,Yes,490.01
4679,30,Single,No,488.70
4680,30,Suite,Yes,198.77
4681,30,Single,Yes,454.15
4682,30,Double,No,444.17
4683,30,Suite,No,227.29
4684,30,Single,Yes,251.26
4685,30,Suite,Yes,480.83
4686,30,Single,Yes,415.02
4687,30,Suite,Yes,181.61
4688,30,Suite,No,163.36
4689,30,Suite,No,58.77
4690,30,Single,No,226.04
4691,30,Single,Yes,162.27
4692,30,Double,No,349.45
4693,30,Suite,Yes,337.20
4694,30,Suite,Yes,121.30
4695,30,Suite,Yes,178.54
4696,30,Suite,No,436.58
4697,30,Single,No,130.54
4698,30,Double,No,470.97
4699,30,Suite,No,338.42
4700,30,Double,Yes,452.54
4701,30,Suite,No,126.81
4702,30,Single,No,118.00
4703,30,Suite,Yes,194.44
4704,30,Double,Yes,71.33
4705,30,Double,No,493.47
4706,30,Suite,Yes,188.03
4707,30,Suite,Yes,64.64
4708,30,Single,Yes,308.76
4709,30,Double,No,363.62
4710,30,Suite,Yes,393.05
4711,30,Single,Yes,451.88
4712,30,Suite,Yes,491.23
4713,30,Double,Yes,456.17
4714,30,Double,No,162.70
4715,30,Double,No,463.99
4716,30,Single,No,158.37
4717,30,Single,Yes,204.48
4718,30,Single,No,252.48
4719,30,Single,Yes,226.42
4720,30,Double,No,310.20
4721,30,Double,Yes,192.25
4722,30,Double,Yes,418.92
4723,30,Double,Yes,231.95
4724,30,Double,No,94.82
4725,30,Suite,Yes,170.57
4726,30,Single,No,322.21
4727,30,Double,No,377.80
4728,30,Single,Yes,74.12
4729,31,Single,Yes,355.01
4730,31,Suite,No,333.51
4731,31,Double,No,67.19
4732,31,Double,Yes,268.19
4733,31,Suite,No,413.46
4734,31,Double,Yes,160.42
4735,31,Single,Yes,465.85
4736,31,Single,No,240.69
4737,31,Single,Yes,446.40
4738,31,Double,Yes,287.46
4739,31,Suite,Yes,245.61
4740,31,Suite,No,396.51
4741,31,Single,Yes,498.97
4742,31,Suite,No,435.36
4743,31,Double,No,117.69
4744,31,Double,No,396.13
4745,31,Suite,Yes,225.28
4746,31,Double,No,173.98
4747,31,Double,No,212.22
4748,31,Suite,No,102.93
4749,31,Single,Yes,455.90
4750,31,Double,Yes,414.38
4751,31,Single,Yes,212.37
4752,31,Suite,No,103.05
4753,31,Single,Yes,275.17
4754,31,Double,Yes,498.67
4755,31,Double,No,259.87
4756,31,Suite,Yes,391.50
4757,31,Suite,No,323.36
4758,31,Double,Yes,332.77
4759,31,Single,Yes,394.81
4760,31,Suite,No,485.03
4761,31,Single,No,473.46
4762,31,Single,Yes,291.83
4763,31,Double,No,159.37
4764,31,Suite,Yes,256.58
4765,31,Single,No,84.59
4766,31,Single,Yes,476.42
4767,31,Double,Yes,207.03
4768,31,Suite,No,73.69
4769,31,Single,No,254.65
4770,31,Suite,Yes,181.43
4771,31,Double,Yes,472.35
4772,31,Single,Yes,420.23
4773,31,Double,Yes,332.74
4774,31,Single,No,293.71
4775,31,Double,No,335.34
4776,31,Single,No,492.22
4777,31,Double,No,434.46
4778,31,Suite,No,436.04
4779,31,Single,Yes,268.67
4780,31,Suite,Yes,285.41
4781,31,Suite,Yes,150.14
4782,31,Suite,No,181.54
4783,31,Double,Yes,182.63
4784,31,Suite,Yes,299.22
4785,31,Double,Yes,239.55
4786,31,Double,No,492.77
4787,31,Double,No,325.10
4788,31,Single,Yes,59.56
4789,31,Suite,No,289.95
4790,31,Single,Yes,78.75
4791,31,Double,No,352.75
4792,31,Suite,No,322.64
4793,31,Double,No,491.82
4794,31,Single,No,293.23
4795,31,Suite,No,420.86
4796,31,Double,No,251.36
4797,31,Single,No,139.22
4798,31,Single,No,199.17
4799,31,Single,No,66.48
4800,31,Double,Yes,63.85
4801,31,Single,No,90.15
4802,31,Single,No,252.88
4803,31,Suite,No,310.84
4804,31,Single,Yes,401.07
4805,31,Suite,No,199.05
4806,31,Suite,No,118.33
4807,31,Double,Yes,172.44
4808,31,Double,Yes,480.41
4809,31,Double,No,241.34
4810,31,Suite,No,297.77
4811,31,Double,Yes,356.02
4812,31,Suite,Yes,394.18
4813,31,Suite,No,380.24
4814,31,Suite,Yes,164.61
4815,31,Suite,Yes,186.71
4816,31,Double,Yes,346.43
4817,31,Double,Yes,468.26
4818,31,Single,Yes,103.82
4819,31,Suite,No,83.45
4820,31,Suite,Yes,99.68
4821,31,Double,Yes,266.78
4822,31,Single,Yes,466.70
4823,31,Double,Yes,221.24
4824,31,Double,No,300.90
4825,31,Double,No,328.51
4826,31,Single,No,150.92
4827,31,Single,Yes,137.33
4828,31,Suite,Yes,296.85
4829,31,Suite,No,465.25
4830,31,Suite,No,448.74
4831,31,Suite,No,157.30
4832,31,Suite,Yes,413.49
4833,31,Single,Yes,404.42
4834,31,Suite,No,481.33
4835,31,Suite,Yes,240.64
4836,31,Double,No,495.18
4837,31,Double,No,173.98
4838,31,Single,No,93.31
4839,31,Single,No,159.21
4840,31,Double,Yes,129.44
4841,31,Single,Yes,348.74
4842,31,Single,Yes,320.46
4843,31,Suite,No,467.56
4844,31,Suite,No,63.29
4845,31,Suite,Yes,304.05
4846,31,Suite,Yes,71.92
4847,31,Double,Yes,81.62
4848,31,Suite,No,306.45
4849,31,Suite,No,336.45
4850,31,Single,No,392.90
4851,31,Double,No,414.80
4852,31,Single,Yes,495.04
4853,31,Double,No,53.21
4854,31,Suite,No,309.16
4855,31,Single,No,461.38
4856,31,Double,No,253.49
4857,31,Double,No,50.30
4858,31,Double,Yes,257.54
4859,31,Suite,No,343.64
4860,31,Double,No,470.88
4861,31,Single,No,282.68
4862,31,Single,No,401.69
4863,31,Single,No,475.88
4864,31,Single,No,476.33
4865,31,Double,Yes,372.40
4866,31,Double,No,383.33
4867,31,Single,Yes,174.57
4868,31,Single,No,395.55
4869,31,Double,Yes,342.26
4870,31,Double,Yes,80.33
4871,31,Suite,No,342.98
4872,31,Suite,Yes,77.03
4873,31,Suite,Yes,364.83
4874,31,Single,Yes,400.57
4875,31,Single,No,51.34
4876,31,Suite,No,307.43
4877,31,Double,Yes,181.30
4878,31,Double,Yes,132.00
4879,31,Single,Yes,467.12
4880,31,Single,No,410.06
4881,31,Double,Yes,302.46
4882,31,Single,Yes,149.35
4883,31,Double,No,419.34
4884,31,Double,Yes,455.82
4885,31,Suite,Yes,57.60
4886,31,Double,No,489.43
4887,31,Suite,No,180.44
4888,31,Single,No,406.89
4889,31,Suite,Yes,466.89
4890,31,Single,Yes,111.65
4891,31,Double,Yes,436.26
4892,31,Suite,No,347.14
4893,31,Single,No,192.99
4894,31,Suite,Yes,271.38
4895,31,Single,No,324.91
4896,31,Double,Yes,316.53
4897,31,Single,Yes,77.65
4898,31,Single,Yes,293.62
4899,31,Suite,Yes,298.71
4900,31,Double,No,119.50
4901,31,Single,No,121.46
4902,31,Single,Yes,336.95
4903,31,Suite,Yes,174.83
4904,31,Suite,No,303.02
4905,31,Single,Yes,97.21
4906,31,Single,Yes,100.16
4907,31,Suite,No,440.47
4908,31,Suite,No,434.00
4909,31,Double,Yes,285.38
4910,31,Suite,No,239.23
4911,31,Single,No,461.90
4912,31,Single,Yes,167.21
4913,31,Single,Yes,291.85
4914,31,Suite,No,66.82
4915,31,Suite,Yes,155.12
4916,31,Single,No,330.39
4917,31,Suite,No,443.56
4918,31,Suite,Yes,61.17
4919,31,Single,No,447.01
4920,31,Single,Yes,100.56
4921,31,Single,No,92.08
4922,31,Single,No,480.16
4923,31,Suite,No,316.38
4924,31,Single,No,107.77
4925,31,Double,Yes,90.89
4926,31,Double,No,448.14
4927,31,Double,No,320.14
4928,31,Double,Yes,236.97
4929,31,Suite,No,160.00
4930,31,Single,Yes,169.25
4931,31,Suite,No,456.41
4932,31,Single,No,333.55
4933,31,Double,Yes,440.86
4934,31,Suite,No,372.96
4935,31,Suite,Yes,368.91
4936,31,Double,Yes,320.03
4937,31,Single,Yes,215.80
4938,31,Suite,Yes,405.54
4939,31,Suite,Yes,440.29
4940,31,Double,No,299.20
4941,31,Single,No,237.29
4942,31,Suite,No,161.08
4943,31,Suite,Yes,452.99
4944,31,Single,Yes,238.60
4945,31,Suite,Yes,443.57
4946,31,Single,Yes,405.70
4947,31,Single,Yes,247.28
4948,31,Double,Yes,187.33
4949,31,Double,Yes,309.95
4950,31,Single,Yes,362.78
4951,31,Double,No,416.76
4952,31,Single,No,72.05
4953,31,Single,No,324.54
4954,31,Single,No,474.34
4955,31,Double,No,287.99
4956,31,Double,No,294.08
4957,31,Suite,No,210.34
4958,32,Single,Yes,385.86
4959,32,Single,Yes,228.04
4960,32,Double,Yes,163.84
4961,32,Double,No,228.02
4962,32,Single,Yes,160.74
4963,32,Suite,Yes,470.29
4964,32,Suite,No,104.39
4965,32,Single,No,233.86
4966,32,Suite,No,418.05
4967,32,Double,Yes,387.57
4968,32,Double,Yes,199.37
4969,32,Suite,Yes,298.77
4970,32,Suite,Yes,341.39
4971,32,Double,Yes,182.77
4972,32,Double,No,334.33
4973,32,Double,No,79.57
4974,32,Single,Yes,63.72
4975,32,Double,Yes,307.84
4976,32,Double,No,399.26
4977,32,Suite,Yes,273.08
4978,32,Double,No,129.44
4979,32,Single,No,258.13
4980,32,Single,No,156.31
4981,32,Single,No,304.02
4982,32,Single,Yes,320.92
4983,32,Single,No,477.66
4984,32,Single,No,306.65
4985,32,Double,Yes,158.55
4986,32,Suite,No,218.47
4987,32,Suite,No,145.87
4988,32,Single,Yes,78.91
4989,32,Suite,No,407.13
4990,32,Double,Yes,493.03
4991,32,Suite,Yes,498.28
4992,32,Single,No,289.67
4993,32,Single,No,318.50
4994,32,Single,No,380.79
4995,32,Double,Yes,63.20
4996,32,Suite,No,265.14
4997,32,Double,Yes,127.05
4998,32,Double,Yes,396.90
4999,32,Double,No,384.74
5000,32,Single,No,470.77
5001,32,Single,Yes,187.01
5002,32,Double,No,292.58
5003,32,Double,No,474.68
5004,32,Suite,No,141.05
5005,32,Suite,No,260.12
5006,32,Single,No,138.42
5007,32,Suite,No,188.75
5008,32,Suite,No,144.15
5009,32,Double,No,328.91
5010,32,Suite,No,151.57
5011,32,Single,Yes,66.84
5012,32,Double,No,300.86
5013,32,Single,Yes,70.32
5014,32,Double,No,220.76
5015,33,Single,Yes,95.44
5016,33,Single,Yes,382.22
5017,33,Suite,Yes,354.80
5018,33,Suite,No,455.44
5019,33,Double,Yes,372.16
5020,33,Suite,Yes,251.72
5021,33,Single,Yes,386.55
5022,33,Suite,No,434.13
5023,33,Suite,Yes,354.13
5024,33,Suite,No,225.78
5025,33,Suite,Yes,233.08
5026,33,Double,No,133.13
5027,33,Double,Yes,258.06
5028,33,Suite,Yes,56.68
